id,x,y,w,h,score,area,energy,mask_file,crop
37,483,0,327,59,0.010685425685412836,8886,0.38461538461538464,2_mask_037.png,2_crop_037.jpg
38,30,0,1070,556,0.1361736411734774,113242,0.39035769828926903,2_mask_038.png,2_crop_038.jpg
39,30,0,642,534,0.0879401154400097,73131,0.3905191873589165,2_mask_039.png,2_crop_039.jpg
40,414,352,686,330,0.11343554593540953,94333,0.3906810035842294,2_mask_040.png,2_crop_040.jpg
41,467,0,633,303,0.10897186147173044,90621,0.3907563025210084,2_mask_041.png,2_crop_041.jpg
42,119,10,981,546,0.13596801346784995,113071,0.3950617283950617,2_mask_042.png,2_crop_042.jpg
43,196,693,597,63,0.023465608465580247,19514,0.39622641509433965,2_mask_043.png,2_crop_043.jpg
44,304,325,206,321,0.03296536796532833,27414,0.4064516129032258,2_mask_044.png,2_crop_044.jpg
45,18,544,154,107,0.010639730639717845,8848,0.4090909090909091,2_mask_045.png,2_crop_045.jpg
46,635,695,465,61,0.02154160654158064,17914,0.4117647058823529,2_mask_046.png,2_crop_046.jpg
47,546,466,131,278,0.019963924963900957,16602,0.4117647058823529,2_mask_047.png,2_crop_047.jpg
48,635,695,465,61,0.019912217412193466,16559,0.41304347826086957,2_mask_048.png,2_crop_048.jpg
49,648,688,452,68,0.016729196729176613,13912,0.41304347826086957,2_mask_049.png,2_crop_049.jpg
50,119,10,981,672,0.1437385762384034,119533,0.41388888888888886,2_mask_050.png,2_crop_050.jpg
51,270,282,407,469,0.0676659451658638,56271,0.4143302180685358,2_mask_051.png,2_crop_051.jpg
52,551,519,126,225,0.018245550745528805,15173,0.4146341463414634,2_mask_052.png,2_crop_052.jpg
53,145,33,621,572,0.076547619047527,63657,0.4155495978552279,2_mask_053.png,2_crop_053.jpg
54,30,0,600,524,0.08314093314083316,69140,0.41605839416058393,2_mask_054.png,2_crop_054.jpg
55,635,688,465,68,0.019227994227971106,15990,0.4166666666666667,2_mask_055.png,2_crop_055.jpg
56,30,0,600,524,0.07979557479547884,66358,0.41708542713567837,2_mask_056.png,2_crop_056.jpg
57,30,0,609,556,0.07908249158239648,65765,0.417910447761194,2_mask_057.png,2_crop_057.jpg
58,119,15,647,630,0.09542328042316568,79354,0.4180327868852459,2_mask_058.png,2_crop_058.jpg
59,119,15,937,630,0.13753006252989716,114370,0.41839762611275966,2_mask_059.png,2_crop_059.jpg
